"Date","Price","Open","High","Low","Vol.","Change.."
2019-06-21,138.52,135.46,140.68,135.46,"12.30M","2.26%"
2019-06-20,135.46,136.53,136.73,133.49,"9.54M","-0.79%"
2019-06-19,136.53,135.33,139.42,133.25,"11.05M","0.89%"
2019-06-18,135.33,133.78,136.17,128.68,"11.04M","1.16%"
2019-06-17,133.77,136.64,136.78,132.09,"9.08M","-2.10%"
2019-06-16,136.64,137.62,138.01,133.57,"10.48M","-0.67%"
2019-06-15,137.57,132.19,139.15,132.08,"10.30M","4.06%"
2019-06-14,132.2,130.69,132.5,125.57,"11.39M","1.15%"
2019-06-13,130.69,135.47,136.33,128.36,"11.99M","-3.55%"
2019-06-12,135.5,135.89,142.6,131.12,"15.27M","-0.28%"
2019-06-11,135.88,129.29,138.21,125.37,"14.33M","5.09%"
2019-06-10,129.3,114.7,129.79,112.67,"15.62M","12.72%"
2019-06-09,114.7,118.02,118.69,111.86,"13.36M","-2.82%"
2019-06-08,118.04,116.98,119.15,113.83,"13.43M","0.90%"
2019-06-07,116.98,110.77,120.57,109.35,"15.56M","5.62%"
2019-06-06,110.76,103.67,111.39,101.46,"12.58M","6.84%"
2019-06-05,103.67,102.13,105.05,100.37,"11.67M","1.51%"
2019-06-04,102.12,106.44,106.54,98.58,"15.51M","-4.09%"
2019-06-03,106.48,114.45,115.93,105.44,"11.71M","-6.95%"
2019-06-02,114.43,112.36,116.06,111.42,"9.12M","1.80%"
2019-06-01,112.41,114.48,116.08,111.13,"10.86M","-1.81%"
2019-05-31,114.48,108.45,114.69,105.31,"12.52M","5.56%"
2019-05-30,108.45,114.83,119.89,103.63,"16.20M","-5.55%"
2019-05-29,114.82,114.8,118.04,109.21,"20.06M","-0.01%"
2019-05-28,114.82,116.64,118.09,112.09,"11.58M","-1.58%"
2019-05-27,116.66,110.65,121.59,110.2,"18.51M","5.43%"
2019-05-26,110.65,102.71,111.95,99.24,"19.50M","7.73%"
2019-05-25,102.71,100.25,104.6,98.77,"17.28M","2.46%"
2019-05-24,100.24,88.59,102.42,88.35,"21.36M","13.16%"
2019-05-23,88.59,87.91,89.42,85.23,"11.77M","0.78%"
2019-05-22,87.9,90.87,91.93,87.16,"12.17M","-3.27%"
2019-05-21,90.87,91.1,92.19,89.03,"11.91M","-0.26%"
2019-05-20,91.1,94.64,94.64,88.58,"15.09M","-3.74%"
2019-05-19,94.64,86.63,96.06,86.39,"19.29M","9.26%"
2019-05-18,86.62,89.51,90.28,85.17,"15.38M","-3.22%"
2019-05-17,89.51,95.42,97.34,84.52,"24.56M","-6.19%"
2019-05-16,95.42,101.6,106.54,92.08,"28.46M","-6.09%"
2019-05-15,101.6,91.57,103.83,90.7,"25.39M","10.97%"
2019-05-14,91.56,87.68,93.77,86.99,"18.74M","4.41%"
2019-05-13,87.7,84.79,92.52,84.42,"15.89M","3.42%"
2019-05-12,84.79,88.05,93.8,83.8,"21.95M","-3.89%"
2019-05-11,88.22,77.05,95.25,77.05,"23.10M","14.53%"
2019-05-10,77.03,74.19,79.14,72.8,"12.15M","3.87%"
2019-05-09,74.17,74.42,76.56,72.87,"9.24M","-0.36%"
2019-05-08,74.43,74.73,75.49,72.85,"9.16M","-0.39%"
2019-05-07,74.73,74.92,78.38,74.2,"12.76M","-0.25%"
2019-05-06,74.91,75.67,76.42,71.82,"12.98M","-0.98%"
2019-05-05,75.65,77.81,78.02,75.53,"11.35M","-2.77%"
2019-05-04,77.81,79.16,82.34,75,"14.82M","-1.71%"
2019-05-03,79.16,73.71,80.03,73.33,"14.73M","7.38%"
2019-05-02,73.72,73.38,74.36,72.76,"10.34M","0.43%"
2019-05-01,73.4,74.23,75.21,71.99,"10.53M","-1.12%"
2019-04-30,74.23,67.74,74.6,67.69,"13.22M","9.60%"
2019-04-29,67.73,69.87,70.33,66.77,"9.37M","-3.04%"
2019-04-28,69.86,72.22,72.6,69.11,"9.55M","-3.27%"
2019-04-27,72.22,73.77,73.89,72.02,"7.97M","-2.10%"
2019-04-26,73.77,71.78,76.03,70.46,"12.28M","2.87%"
2019-04-25,71.71,72.88,74.21,70.88,"11.07M","-1.61%"
2019-04-24,72.88,73.81,74.73,70.42,"14.47M","-1.28%"
2019-04-23,73.83,76.51,78.94,73.81,"11.16M","-3.50%"
2019-04-22,76.5,76.7,77.47,75.1,"10.11M","-0.24%"
2019-04-21,76.69,80.99,81.45,73.99,"11.99M","-5.31%"
2019-04-20,80.99,82.17,82.53,79.67,"8.48M","-1.44%"
2019-04-19,82.17,81.8,82.98,80.02,"9.87M","0.47%"
2019-04-18,81.79,78.96,82.92,78.9,"9.93M","3.59%"
2019-04-17,78.96,80.41,81.35,78.3,"8.35M","-1.81%"
2019-04-16,80.41,78.18,81.25,77.32,"8.03M","2.84%"
2019-04-15,78.2,83.28,84.3,75.49,"11.12M","-6.10%"
2019-04-14,83.28,77.67,83.29,76.26,"8.00M","7.21%"
2019-04-13,77.68,78.52,81.01,75.76,"7.93M","-1.08%"
2019-04-12,78.52,79.01,80.27,75.22,"8.94M","-0.62%"
2019-04-11,79.01,88.16,88.39,75,"12.71M","-10.38%"
2019-04-10,88.16,86.22,90.55,86.14,"7.49M","2.24%"
2019-04-09,86.23,88.72,88.8,83.29,"7.69M","-2.81%"
2019-04-08,88.73,91.61,93.63,85.64,"9.59M","-3.14%"
2019-04-07,91.61,92.29,95.43,89.12,"9.03M","-0.75%"
2019-04-06,92.3,88.27,97.26,85.4,"10.84M","4.59%"
2019-04-05,88.25,84.81,89.54,84.39,"9.15M","4.04%"
2019-04-04,84.83,85.22,89.61,80.77,"14.05M","-0.46%"
2019-04-03,85.22,76.86,97.79,76.55,"32.30M","10.87%"
2019-04-02,76.87,60.61,78.25,60.35,"23.25M","26.82%"
2019-04-01,60.61,60.78,61.05,60.34,"9.12M","-0.28%"
2019-03-31,60.78,60.79,61,60.27,"7.38M","0.00%"
2019-03-30,60.79,61.59,61.72,60.31,"8.38M","-1.30%"
2019-03-29,61.59,60.76,61.77,60.41,"9.28M","1.37%"
2019-03-28,60.76,61.66,61.68,60.43,"7.85M","-1.47%"
2019-03-27,61.66,59.03,61.92,58.87,"11.82M","4.46%"
2019-03-26,59.03,59.28,59.44,57.79,"8.99M","-0.41%"
2019-03-25,59.27,59.99,63.16,58.48,"12.22M","-1.19%"
2019-03-24,59.98,61.04,61.04,59.26,"10.93M","-1.74%"
2019-03-23,61.04,59.44,61.68,59.14,"12.32M","2.69%"
2019-03-22,59.44,58.79,59.7,58.31,"9.78M","1.11%"
2019-03-21,58.79,60.44,60.72,57.63,"11.11M","-2.72%"
2019-03-20,60.44,59.65,60.71,57.46,"12.29M","1.33%"
2019-03-19,59.64,59.34,60.03,58.56,"11.03M","0.51%"
2019-03-18,59.34,60.67,62.57,58.49,"13.66M","-2.19%"
2019-03-17,60.67,61.32,61.44,59.9,"10.14M","-1.07%"
2019-03-16,61.32,58.61,61.98,58.55,"13.90M","4.63%"
2019-03-15,58.61,56.06,59.13,56.06,"11.36M","4.56%"
2019-03-14,56.05,55.45,57.84,53.83,"11.01M","1.09%"
2019-03-13,55.45,56.71,56.9,54.61,"10.40M","-2.22%"
2019-03-12,56.71,54.97,57.04,52.69,"14.16M","3.17%"
2019-03-11,54.96,56.8,57.44,54.3,"14.12M","-3.24%"
2019-03-10,56.8,57.99,58.1,56.13,"11.85M","-2.05%"
2019-03-09,57.99,55.78,59.52,55.59,"15.23M","3.96%"
2019-03-08,55.78,56.84,57.57,54.63,"15.33M","-1.86%"
2019-03-07,56.84,55.5,58.95,54.2,"22.81M","2.41%"
2019-03-06,55.5,52.69,56.51,51.54,"19.01M","5.34%"
2019-03-05,52.69,45.95,54.1,45.58,"19.78M","14.66%"
2019-03-04,45.95,47.98,48.25,44.98,"10.98M","-4.23%"
2019-03-03,47.98,48.62,49.11,47.46,"9.06M","-1.30%"
2019-03-02,48.61,47.19,49.43,46.77,"10.75M","3.01%"
2019-03-01,47.19,45.82,48.98,45.76,"11.04M","2.99%"
2019-02-28,45.82,45.16,46.54,44.97,"9.62M","1.47%"
2019-02-27,45.16,45,45.67,43.07,"8.96M","0.32%"
2019-02-26,45.01,45.65,46.11,44.47,"7.61M","-1.40%"
2019-02-25,45.65,43.85,46.93,43.81,"9.17M","4.15%"
2019-02-24,43.83,51.42,53.41,42.72,"14.25M","-14.76%"
2019-02-23,51.42,49.4,51.8,48.24,"9.05M","4.10%"
2019-02-22,49.4,49.04,49.88,48.4,"8.48M","0.73%"
2019-02-21,49.04,51.65,51.75,48.13,"9.50M","-5.10%"
2019-02-20,51.67,47.44,52.19,46.67,"11.83M","8.94%"
2019-02-19,47.43,47.94,49,46.83,"10.29M","-1.05%"
2019-02-18,47.94,43.96,48.82,43.8,"12.39M","9.03%"
2019-02-17,43.97,43.42,44.98,42.86,"8.32M","1.26%"
2019-02-16,43.42,42.63,44.31,42.4,"8.03M","1.85%"
2019-02-15,42.63,41.4,44.33,41.35,"8.87M","2.99%"
2019-02-14,41.4,41.74,42.47,40.72,"7.63M","-0.87%"
2019-02-13,41.76,43.95,44.64,41,"8.59M","-4.96%"
2019-02-12,43.94,43.04,44.5,42.24,"7.87M","2.11%"
2019-02-11,43.03,46.86,46.9,42.17,"9.35M","-8.16%"
2019-02-10,46.86,44.71,47.29,42.4,"10.12M","4.81%"
2019-02-09,44.71,43.14,46.15,42.25,"10.31M","3.63%"
2019-02-08,43.14,33.33,44.66,32.98,"15.28M","29.45%"
2019-02-07,33.33,32.89,33.72,32.87,"5.02M","1.31%"
2019-02-06,32.9,34.39,34.52,32.44,"6.68M","-4.35%"
2019-02-05,34.39,34.17,34.6,33.76,"5.41M","0.64%"
2019-02-04,34.17,33.51,34.54,33.45,"5.33M","1.97%"
2019-02-03,33.51,34.63,34.91,32.98,"7.22M","-3.21%"
2019-02-02,34.63,32.75,34.95,32.49,"7.65M","5.71%"
2019-02-01,32.75,31.43,33.61,30.87,"8.94M","4.22%"
2019-01-31,31.43,31.71,32.31,31.21,"6.56M","-0.88%"
2019-01-30,31.71,30.93,32.02,30.62,"6.71M","2.51%"
2019-01-29,30.93,31.01,31.34,30.13,"6.52M","-0.24%"
2019-01-28,31.01,32.33,32.55,30.13,"7.96M","-4.05%"
2019-01-27,32.32,32.9,33.2,31.63,"7.01M","-1.78%"
2019-01-26,32.9,32.77,33.86,32.65,"6.41M","0.38%"
2019-01-25,32.77,32.54,32.98,32,"6.28M","0.72%"
2019-01-24,32.54,31.76,32.9,31.11,"5.64M","2.47%"
2019-01-23,31.76,31.5,32.2,31.35,"6.03M","0.83%"
2019-01-22,31.49,30.84,31.97,29.66,"6.98M","2.11%"
2019-01-21,30.84,30.64,31.18,30.48,"5.95M","0.75%"
2019-01-20,30.61,32.08,33.04,30.3,"7.20M","-4.59%"
2019-01-19,32.09,30.87,32.91,30.87,"6.04M","3.93%"
2019-01-18,30.87,31.44,31.53,30.55,"5.68M","-1.84%"
2019-01-17,31.45,31.31,31.52,30.16,"6.73M","0.46%"
2019-01-16,31.31,30.89,31.84,30.59,"5.73M","1.35%"
2019-01-15,30.89,31.84,32.25,30.28,"5.29M","-2.99%"
2019-01-14,31.84,29.71,32.5,29.7,"6.05M","7.19%"
2019-01-13,29.71,31.77,32.75,29.38,"6.57M","-6.51%"
2019-01-12,31.77,31.64,32.35,31.26,"4.52M","0.43%"
2019-01-11,31.64,33.02,33.45,31.08,"6.13M","-4.17%"
2019-01-10,33.01,38.36,38.96,31.85,"8.67M","-13.92%"
2019-01-09,38.35,38.93,39.84,38.23,"5.07M","-1.47%"
2019-01-08,38.93,37.47,40.8,37.47,"6.59M","3.91%"
2019-01-07,37.46,38.58,39.22,37.12,"5.66M","-2.88%"
2019-01-06,38.58,34.44,39.71,34.14,"6.62M","12.01%"
2019-01-05,34.44,31.9,35.98,31.9,"4.90M","7.94%"
2019-01-04,31.9,31.45,32.67,30.84,"3.00M","1.44%"
2019-01-03,31.45,32.77,32.93,30.84,"2.57M","-4.04%"
2019-01-02,32.78,31.54,33.31,31.39,"3.55M","3.85%"
2019-01-01,31.56,29.9,31.79,29.78,"3.20M","5.58%"
2018-12-31,29.89,31.44,31.57,29.48,"3.38M","-4.93%"
2018-12-30,31.44,30.37,31.79,30.03,"3.31M","3.73%"
2018-12-29,30.31,31.99,32.86,30.29,"2.68M","-5.26%"
2018-12-28,32,27.67,33.19,27.67,"3.30M","15.64%"
2018-12-27,27.67,30.44,31.05,27.41,"2.71M","-9.09%"
2018-12-26,30.44,30.62,31.85,28.94,"3.09M","-0.61%"
2018-12-25,30.63,32.85,32.98,29.61,"3.44M","-6.89%"
2018-12-24,32.89,33.13,36.32,32.43,"4.38M","-0.70%"
2018-12-23,33.12,31.53,33.84,31.49,"3.17M","5.04%"
2018-12-22,31.53,30.38,31.55,29.92,"2.23M","3.80%"
2018-12-21,30.38,32.38,33.05,29.72,"4.23M","-6.19%"
2018-12-20,32.38,29.02,32.94,28.85,"5.70M","11.58%"
2018-12-19,29.02,30.07,31.6,28.76,"4.84M","-3.47%"
2018-12-18,30.07,29.01,30.16,27.92,"4.57M","3.62%"
2018-12-17,29.02,25.54,30.38,25.54,"7.14M","13.61%"
2018-12-16,25.54,23.65,26.95,23.64,"6.21M","7.98%"
2018-12-15,23.65,23.46,24.24,23.19,"3.86M","0.82%"
2018-12-14,23.46,23.12,23.88,22.61,"3.94M","1.45%"
2018-12-13,23.12,24.25,24.51,23.01,"3.38M","-4.63%"
2018-12-12,24.25,23.54,25.1,23.54,"3.27M","2.75%"
2018-12-11,23.6,24.23,24.72,23.07,"3.71M","-2.62%"
2018-12-10,24.23,25.48,25.94,23.84,"4.34M","-4.85%"
2018-12-09,25.47,24.39,26.81,24.39,"5.04M","4.44%"
2018-12-08,24.39,25,26.67,23,"5.90M","-2.44%"
2018-12-07,25,26.73,26.89,22.36,"6.64M","-6.50%"
2018-12-06,26.73,29.26,30.47,26.37,"4.30M","-8.63%"
2018-12-05,29.26,31.17,31.54,29.23,"3.04M","-6.00%"
2018-12-04,31.13,31.02,32.26,30.09,"2.82M","0.41%"
2018-12-03,31,33.77,60.67,30.15,"3.92M","-8.20%"
2018-12-02,33.77,34.2,35.18,33.18,"3.52M","-1.29%"
2018-12-01,34.21,32.18,35.1,31.41,"3.33M","6.16%"
2018-11-30,32.23,33.87,34.49,31.34,"3.16M","-4.84%"
2018-11-29,33.87,34.71,35.73,33.24,"3.82M","-2.42%"
2018-11-28,34.71,31.57,36.31,30.98,"4.23M","9.98%"
2018-11-27,31.56,30.08,32.01,28.8,"3.89M","4.92%"
2018-11-26,30.08,31.42,32.67,28.73,"5.29M","-4.35%"
2018-11-25,31.45,29.67,32.64,27.67,"6.72M","5.97%"
2018-11-24,29.68,32.71,33.98,29.11,"4.48M","-9.28%"
2018-11-23,32.71,32.17,33.74,31.18,"5.62M","1.70%"
2018-11-22,32.16,35.05,35.54,32.11,"5.26M","-8.24%"
2018-11-21,35.05,33.74,35.17,32.21,"5.04M","3.92%"
2018-11-20,33.73,36.98,38.74,31.45,"6.70M","-8.78%"
2018-11-19,36.98,43.15,43.24,35.91,"4.96M","-14.30%"
2018-11-18,43.15,42.39,44.13,41.17,"1.74M","1.81%"
2018-11-17,42.38,42.8,42.84,41.42,"1.37M","-0.96%"
2018-11-16,42.79,44.62,44.65,41.87,"2.05M","-4.08%"
2018-11-15,44.61,44.63,45.2,40.95,"3.96M","0.00%"
2018-11-14,44.61,50.37,51.27,41.48,"3.86M","-11.44%"
2018-11-13,50.37,50.76,51.6,49.73,"2.16M","-0.77%"
2018-11-12,50.76,50.56,51.9,49.82,"2.47M","0.44%"
2018-11-11,50.54,52.47,52.56,49,"1.83M","-3.69%"
2018-11-10,52.48,52.2,52.92,50.62,"1.15M","0.73%"
2018-11-09,52.09,52.65,53.05,48.98,"1.46M","-1.06%"
2018-11-08,52.65,54.44,54.92,52.41,"1.69M","-3.28%"
2018-11-07,54.44,56.41,56.8,53.13,"1.93M","-3.48%"
2018-11-06,56.4,53.57,56.48,51.26,"1.69M","5.28%"
2018-11-05,53.57,54.57,55.13,52.94,"2.02M","-1.84%"
2018-11-04,54.57,51.11,56.25,48.44,"2.28M","6.76%"
2018-11-03,51.12,51.72,51.79,50.43,"1.82M","-1.16%"
2018-11-02,51.72,50.59,52.11,48.24,"2.28M","2.21%"
2018-11-01,50.6,49.95,50.78,49.85,"2.05M","1.31%"
2018-10-31,49.94,49.32,50.65,48.21,"2.51M","1.28%"
2018-10-30,49.31,49.31,50.07,48.91,"1.52M","0.00%"
2018-10-29,49.31,51.96,52.5,48.16,"2.71M","-5.14%"
2018-10-28,51.98,52.36,52.46,51.81,"2.46M","-0.73%"
2018-10-27,52.36,52.61,53.2,51.99,"2.19M","-0.46%"
2018-10-26,52.61,53,53.45,52.38,"2.57M","-0.75%"
2018-10-25,53,53.09,53.29,52.68,"2.10M","-0.16%"
2018-10-24,53.09,53.33,53.93,52.89,"2.91M","-0.44%"
2018-10-23,53.32,53.12,54.69,50.65,"2.47M","0.41%"
2018-10-22,53.1,53.69,54.18,52.78,"2.24M","-1.15%"
2018-10-21,53.72,54.23,54.75,53.48,"2.40M","-0.94%"
2018-10-20,54.23,53.63,54.87,53.34,"2.04M","1.11%"
2018-10-19,53.64,53.43,54.47,52.97,"2.19M","0.40%"
2018-10-18,53.43,55.48,55.71,52.82,"2.30M","-3.71%"
2018-10-17,55.48,55.42,55.57,54.34,"1.96M","0.14%"
2018-10-16,55.41,55.95,56.81,54.62,"1.86M","-0.97%"
2018-10-15,55.95,52.55,61.17,52.23,"3.21M","6.48%"
2018-10-14,52.55,54.06,54.5,51.84,"2.13M","-2.80%"
2018-10-13,54.06,53.81,54.93,53.55,"1.71M","0.47%"
2018-10-12,53.81,51.26,54.15,50.97,"2.17M","4.99%"
2018-10-11,51.25,58.33,58.37,49.43,"3.18M","-12.21%"
2018-10-10,58.37,58.97,59.09,57.55,"2.68M","-1.01%"
2018-10-09,58.97,59.66,59.89,58.52,"2.23M","-1.15%"
2018-10-08,59.66,58.27,60.16,57.69,"2.26M","2.37%"
2018-10-07,58.27,57.95,58.53,56.99,"1.50M","0.56%"
2018-10-06,57.95,59.06,59.17,56.69,"4.73M","-1.78%"
2018-10-05,59,58.41,59.82,57.67,"4.63M","1.01%"
2018-10-04,58.41,57.56,60.08,57.46,"3.26M","1.51%"
2018-10-03,57.54,59.61,59.7,56.74,"4.78M","-3.46%"
2018-10-02,59.61,60.39,61.84,59.23,"4.43M","-1.32%"
2018-10-01,60.4,61.22,62.14,59.47,"4.48M","-1.34%"
2018-09-30,61.22,61.7,63.03,59.81,"4.32M","-0.78%"
2018-09-29,61.7,61.94,62.32,59.08,"3.26M","-0.39%"
2018-09-28,61.95,63.27,64.9,60.34,"3.75M","-2.09%"
2018-09-27,63.27,57.26,65.49,56.75,"4.57M","10.49%"
2018-09-26,57.26,57.57,59.84,56.58,"2.67M","-0.52%"
2018-09-25,57.56,57.98,58.08,54.43,"2.92M","-0.73%"
2018-09-24,57.98,61.41,61.54,57.22,"2.93M","-5.58%"
2018-09-23,61.41,60.63,63.7,59.96,"2.98M","1.29%"
2018-09-22,60.63,60.92,61.87,58.08,"3.12M","-0.50%"
2018-09-21,60.93,56.55,62.61,56.49,"3.22M","7.74%"
2018-09-20,56.55,54.32,57.16,53.44,"2.29M","4.11%"
2018-09-19,54.32,54.08,54.97,51.74,"3.04M","0.44%"
2018-09-18,54.09,52.12,55.42,50.62,"3.45M","3.78%"
2018-09-17,52.12,56.76,57.81,51.49,"3.49M","-8.18%"
2018-09-16,56.76,56.43,57.49,54.6,"3.48M","0.58%"
2018-09-15,56.43,56.26,58.74,55.74,"3.15M","0.28%"
2018-09-14,56.27,54.5,58.87,52.95,"3.82M","3.24%"
2018-09-13,54.51,51.72,55.27,51.72,"4.23M","5.42%"
2018-09-12,51.7,52.05,52.12,47.34,"3.89M","-0.67%"
2018-09-11,52.05,54.38,54.75,50.17,"3.63M","-4.28%"
2018-09-10,54.38,54.69,56.46,53.14,"3.29M","-0.57%"
2018-09-09,54.69,53.08,56.63,52.36,"3.38M","3.03%"
2018-09-08,53.08,55.72,57.18,52.07,"3.30M","-4.73%"
2018-09-07,55.72,57.53,58.44,55.15,"3.16M","-3.14%"
2018-09-06,57.52,57.98,58.03,54.2,"3.74M","-0.82%"
2018-09-05,58,67.68,68.25,57.93,"4.46M","-14.19%"
2018-09-04,67.59,65.44,69.38,65.42,"3.44M","3.29%"
2018-09-03,65.44,66.18,66.5,64.41,"1.89M","-1.14%"
2018-09-02,66.19,66.51,67.05,64.39,"2.11M","-0.49%"
2018-09-01,66.51,62.03,67.82,62.02,"3.75M","7.22%"
2018-08-31,62.03,60.15,63.5,59.64,"3.30M","3.13%"
2018-08-30,60.15,61.51,61.62,58.65,"2.81M","-2.21%"
2018-08-29,61.51,63.23,63.35,60.38,"2.95M","-2.72%"
2018-08-28,63.23,60.58,63.67,59.77,"3.05M","4.38%"
2018-08-27,60.58,57.02,61.04,56.61,"2.93M","6.24%"
2018-08-26,57.02,57.89,58.03,55.88,"2.77M","-1.50%"
2018-08-25,57.89,57.86,58.3,57.11,"2.34M","0.05%"
2018-08-24,57.86,57.21,58.26,55.68,"2.52M","1.14%"
2018-08-23,57.21,55.11,57.84,54.88,"2.41M","3.80%"
2018-08-22,55.11,56.48,59.19,54.05,"3.12M","-2.42%"
2018-08-21,56.48,53.53,56.75,53.33,"1.98M","5.54%"
2018-08-20,53.52,57.83,58.59,53.44,"2.73M","-7.46%"
2018-08-19,57.83,57.18,58.91,56.33,"2.22M","1.13%"
2018-08-18,57.18,61.57,62.21,55.31,"2.82M","-7.12%"
2018-08-17,61.57,55.3,61.68,55.16,"2.93M","11.32%"
2018-08-16,55.31,54.36,57.44,54.21,"2.54M","1.74%"
2018-08-15,54.36,54.34,59.18,54.01,"3.22M","0.04%"
2018-08-14,54.34,56.53,56.53,48.93,"3.12M","-3.88%"
2018-08-13,56.53,59.36,60.55,55.82,"1.66M","-4.78%"
2018-08-12,59.36,57.75,61.54,57.59,"1.63M","2.79%"
2018-08-11,57.75,59.27,59.88,55.12,"1.86M","-2.58%"
2018-08-10,59.28,63.02,63.29,58.6,"1.84M","-6.15%"
2018-08-09,63.17,62.22,64.99,60.2,"2.26M","1.55%"
2018-08-08,62.2,67.4,67.55,61.09,"3.03M","-7.73%"
2018-08-07,67.41,73.78,75.29,66.83,"2.52M","-8.63%"
2018-08-06,73.78,74.58,76.71,72.61,"1.87M","-1.09%"
2018-08-05,74.59,72.97,74.69,72.48,"1.70M","2.22%"
2018-08-04,72.97,77.69,78.04,72.29,"2.22M","-6.08%"
2018-08-03,77.69,76.25,77.79,74.96,"1.97M","1.89%"
2018-08-02,76.25,77.74,78.52,75.64,"1.22M","-1.91%"
2018-08-01,77.74,78.97,79.1,76.19,"1.06M","-1.55%"
2018-07-31,78.96,82.31,82.58,76.27,"1.32M","-4.07%"
2018-07-30,82.32,83.97,84.61,79.91,"1.13M","-1.97%"
2018-07-29,83.97,84.33,85.46,83.37,"846.99K","-0.42%"
2018-07-28,84.33,84.71,84.9,82.6,"748.99K","-0.44%"
2018-07-27,84.71,83.54,85.19,81.69,"1.01M","1.38%"
2018-07-26,83.55,86.75,87.92,82.97,"962.59K","-3.72%"
2018-07-25,86.77,89.53,90.7,85.01,"1.57M","-3.07%"
2018-07-24,89.52,81.8,89.75,81.2,"2.65M","9.45%"
2018-07-23,81.79,82.89,86.25,81.64,"2.31M","-1.33%"
2018-07-22,82.89,84.19,84.75,82.64,"1.32M","-1.55%"
2018-07-21,84.2,82.5,85.3,80.25,"886.13K","2.06%"
2018-07-20,82.5,86.54,87.13,81.82,"1.24M","-4.66%"
2018-07-19,86.53,86.74,89.08,85.48,"1.28M","-0.24%"
2018-07-18,86.74,89.47,94.66,85.66,"2.12M","-3.05%"
2018-07-17,89.47,84.32,90.37,82.5,"2.12M","6.10%"
2018-07-16,84.33,79.08,84.57,78.4,"1.90M","6.63%"
2018-07-15,79.08,76.54,79.95,75.66,"1.44M","3.32%"
2018-07-14,76.54,76.84,77.57,75.79,"1.45M","-0.38%"
2018-07-13,76.83,76.93,78.72,75.47,"1.68M","-0.11%"
2018-07-12,76.92,78.71,78.75,74.77,"1.42M","-2.28%"
2018-07-11,78.71,76.03,81.28,75.71,"1.45M","3.51%"
2018-07-10,76.04,80.56,80.68,74.76,"1.62M","-5.61%"
2018-07-09,80.56,82.39,83.01,80.21,"1.25M","-2.22%"
2018-07-08,82.39,85.05,85.66,82.04,"1.32M","-3.12%"
2018-07-07,85.04,83.24,85.38,79.84,"1.33M","2.16%"
2018-07-06,83.24,83.39,84.19,80.83,"1.34M","-0.17%"
2018-07-05,83.39,85.37,86.78,82.11,"1.62M","-2.31%"
2018-07-04,85.36,84.92,88.9,83.66,"1.37M","0.52%"
2018-07-03,84.92,85.47,89.59,84.42,"1.65M","-0.63%"
2018-07-02,85.46,80.04,86.5,78.54,"1.59M","6.77%"
2018-07-01,80.04,81.28,81.58,78.14,"1.32M","-1.51%"
2018-06-30,81.27,79.02,83.92,79.01,"1.76M","2.86%"
2018-06-29,79.02,74.32,80.46,72.67,"1.65M","6.31%"
2018-06-28,74.33,80.78,81.42,74.27,"1.57M","-7.99%"
2018-06-27,80.78,75.84,81.72,75.15,"1.10M","6.51%"
2018-06-26,75.84,81.49,82.46,75.52,"1.77M","-6.93%"
2018-06-25,81.49,80.53,87.95,78.59,"2.95M","1.15%"
2018-06-24,80.56,82.82,83.66,73.43,"2.92M","-2.72%"
2018-06-23,82.82,84.81,86.55,81.66,"3.19M","-2.33%"
2018-06-22,84.79,96.82,96.92,80.53,"2.75M","-12.42%"
2018-06-21,96.81,97.79,99.2,96.13,"982.06K","-1.00%"
2018-06-20,97.79,98.8,98.99,95.5,"864.26K","-1.04%"
